NOMBRE_EMP,NOMBRE_FAE,REGIÓN_IN,PROVINCIA,COMUNA_INS,NOMBRE_INS,TIPO_INSTA,RECOBRERSO,UTM_NORTE,UTM_ESTE,ESTADO_INS,METODO_CONS,NEAR_DIST,VOL_AUTORIZADO,VOL_ACTUAL,TON_AUTORIZADO,TON_ACTUAL,RES_APRUEBA,RES_PDC_APRUEBA,RES_PDC_FECHA,RES_APRUEBA_FECHA,latitud,longitud,lat_lon_pair
MANUEL AGUIRRE BUSTAMANTE,PLANTA LA FORTUNA,IV,CHOAPA,ILLAPEL,LA FORTUNA 3,TRANQUE DE RELAVE,COBRE-ORO,6522934.38489999,301794.082399999,INACTIVO,AGUAS ARRIBA,25495.1522691887,5670.0,0.0,8505.0,0.0,S/I,913,2014-03-25 00:00:00,S/I,-31.411298,-71.084984,"-31.411298, -71.084984"
EDUARDO LERY LERY,FAENA KATTIA,IV,CHOAPA,ILLAPEL,KATTIA 2,TRANQUE DE RELAVE,COBRE,6527236.94159999,303046.3102,INACTIVO,AGUAS ARRIBA,22624.8317184147,47141.0,0.0,70711.0,0.0,204,,,1986-02-07 00:00:00,-31.372717,-71.070967,"-31.372717, -71.070967"
SUC. LUIS ALVAREZ SIERRA,PLANTA ESPERANZA,IV,CHOAPA,ILLAPEL,ESPERANZA 1,TRANQUE DE RELAVE,COBRE-ORO,6524616.1128,304553.9412,ABANDONADO,AGUAS ARRIBA,24848.2894934791,46700.0,0.0,70050.0,0.0,144,N_A,N_A,1985-02-01 00:00:00,-31.396603,-71.055638,"-31.396603, -71.055638"
SUC. LUIS ALVAREZ SIERRA,PLANTA ESPERANZA,IV,CHOAPA,ILLAPEL,ESPERANZA 2,TRANQUE DE RELAVE,COBRE-ORO,6523593.23159999,304011.5443,ABANDONADO,AGUAS ARRIBA,25954.2277012382,12100.0,0.0,18150.0,0.0,S/I,,,S/I,-31.405735,-71.061541,"-31.405735, -71.061541"
CIA. MINERA KALLEU (GUILLERMO DELGADO),PLANTA LOS CANELOS,IV,CHOAPA,ILLAPEL,LOS CANELOS 3,TRANQUE DE RELAVE,COBRE-ORO,6528301.49019999,300184.638299999,INACTIVO,,22558.2498884207,3050.0,0.0,4575.0,0.0,763,,,1999-05-23 00:00:00,-31.362629,-71.100827,"-31.362629, -71.100827"
CIA. MINERA KALLEU (GUILLERMO DELGADO),PLANTA LOS CANELOS,IV,CHOAPA,ILLAPEL,LOS CANELOS ANTIGUO,TRANQUE DE RELAVE,COBRE-ORO,6528243.26329999,300099.485899999,INACTIVO,,22645.2194430408,38300.0,0.0,57450.0,0.0,630,N_A,N_A,1986-06-24 00:00:00,-31.363139,-71.101733,"-31.363139, -71.101733"
SOC. MINERA LOS VILOS,FAENA DON MARCIAL GARCIA,IV,CHOAPA,LOS VILOS,LOS GLADIADORES,EMBALSE,ORO-COBRE,6464419.4983,298583.850499999,ACTIVO,EMBALSE,23511.805156763,24000.0,3167.0,36000.0,4750.0,690,,,2009-04-15 00:00:00,-31.938318,-71.130752,"-31.938318, -71.130752"
MINERA LOS PELAMBRES,FAENA LOS PELAMBRES,IV,CHOAPA,SALAMANCA,EL CHINCHE,TRANQUE DE RELAVE,COBRE,6475733.02689999,349354.471599999,INACTIVO,,36234.6036912814,2820100.0,0.0,4230150.0,0.0,,1603,2015-06-15 00:00:00,,-31.844162,-70.592108,"-31.844162, -70.592108"
CEMIN,PLANTA BATUCO,RM,CHACABUCO,LAMPA,TRANQUE DE RELAVE 1-PRISMA DE SEGURIDAD-CIERRE MEJORADO,TRANQUE DE RELAVE,COBRE,6318853.3574,328750.0975,INACTIVO,,5685.06834018663,170000.0,,250000.0,,33,771,2007-08-07 00:00:00,1989-01-09 00:00:00,-33.255748,-70.838396,"-33.255748, -70.838396"
CEMIN,PLANTA BATUCO,RM,CHACABUCO,LAMPA,TRANQUE DE RELAVE 2,TRANQUE DE RELAVE,COBRE,6318830.8678,328928.691599999,INACTIVO,,5786.70563793791,,,,,69,,,1992-01-17 00:00:00,-33.255979,-70.836484,"-33.255979, -70.836484"
CEMIN,PLANTA BATUCO,RM,CHACABUCO,LAMPA,EMBALSE DE RELAVES,EMBALSE,COBRE,6318764.7218,329002.7751,INACTIVO,EMBALSE,5788.48119826262,26636.0,,39954.0,,69,771,2007-08-07 00:00:00,1992-01-17 00:00:00,-33.256587,-70.835701,"-33.256587, -70.835701"
ENRIQUE MERINO M.,PLANTA TRINCHERA,IV,CHOAPA,SALAMANCA,TRINCHERA,TRANQUE DE RELAVE,COBRE-ORO,6486308.4362,316422.211799999,INACTIVO,EJE CENTRAL,4744.62100599982,8495.0,0.0,12742.0,0.0,525,N_A,N_A,1989-05-16 00:00:00,-31.743974,-70.938008,"-31.743974, -70.938008"
MARIA TAPIA OCARANZA,PLANTA SAN ELISEO,IV,CHOAPA,SALAMANCA,SAN ELISEO 1,TRANQUE DE RELAVE,COBRE-ORO,6482266.8731,312053.3951,INACTIVO,EJE CENTRAL,1689.35359696707,33400.0,0.0,50100.0,0.0,649,N_A,N_A,1987-07-17 00:00:00,-31.779706,-70.984884,"-31.779706, -70.984884"
EDUARDO GOMEZ TORREJON,PLANTA SANTO DOMINGO,IV,CHOAPA,SALAMANCA,SANTO DOMINGO 1-2,TRANQUE DE RELAVE,COBRE-ORO,6482586.5317,312397.7422,INACTIVO,AGUAS ARRIBA,1353.49009354861,29200.0,0.0,43800.0,0.0,501,N_A,N_A,1987-06-01 00:00:00,-31.776880,-70.981187,"-31.776880, -70.981187"
CIA. MINERA TAHUINCO,PLANTA EL ARENAL (EX LOS PELADEROS),IV,CHOAPA,SALAMANCA,EL ARENAL,TRANQUE DE RELAVE,COBRE,6460410.84999999,318989.382899999,ABANDONADO,,22603.9047047134,39492.0,0.0,59238.0,0.0,S/I,,,S/I,-31.977901,-70.915744,"-31.977901, -70.915744"
JULIO MERINO,PLANTA MERINO,IV,CHOAPA,SALAMANCA,MERINO,TRANQUE DE RELAVE,COBRE,6460674.9577,318979.475899999,INACTIVO,AGUAS ABAJO,22344.782021668,14400.0,0.0,21600.0,0.0,S/I,,,S/I,-31.975518,-70.915800,"-31.975518, -70.915800"
CIA. MINERA CERRO NEGRO S.A.,PLANTA CERRO NEGRO,V,PETORCA,CABILDO,CERRO NEGRO 6,TRANQUE DE RELAVE,COBRE-ORO,6394222.99129999,322410.987999999,INACTIVO,EJE CENTRAL,23244.3792231057,3875476.0,4478970.0,6693124.0,6519732.0,4280,615,2009-04-07 00:00:00,2011-12-22 00:00:00,-32.575226,-70.891899,"-32.575226, -70.891899"
CIA. MINERA LA PATAGUA,LA PATAGUA,V,PETORCA,LA LIGUA,LA PATAGUA 4A,TRANQUE DE RELAVE,COBRE,6397907.7564,299343.678399999,INACTIVO,,13181.4594243825,1684633.0,0.0,2526950.0,0.0,1237,,,2005-05-25 00:00:00,-32.538070,-71.136714,"-32.538070, -71.136714"
MARIA TAPIA OCARANZA,PLANTA SAN ELISEO,IV,CHOAPA,SALAMANCA,SAN ELISEO 2,TRANQUE DE RELAVE,COBRE-ORO,6482302.4714,312080.2806,INACTIVO,EJE CENTRAL,1660.15777417922,22300.0,0.0,33450.0,0.0,649,N_A,N_A,1987-07-17 00:00:00,-31.779389,-70.984593,"-31.779389, -70.984593"
CIA. MINERA CLARITA S.A.,PLANTA BELLAVISTA,V,SAN FELIPE,SAN FELIPE,BELLAVISTA 1-2,TRANQUE DE RELAVE,COBRE-ORO,6381602.5425,332003.272599999,INACTIVO,,9241.15890362828,213360.0,0.0,320049.0,0.0,S/I,,,S/I,-32.690515,-70.792022,"-32.690515, -70.792022"
PETRONILA DIÂAZ,PETRONILA DIAZ,V,PETORCA,PETORCA,PETRONILA DIAZ,TRANQUE DE RELAVE,ORO,6429749.5389,317788.8858,ABANDONADO,,156.485178750812,500.0,0.0,750.0,0.0,S/I,,,S/I,-32.254166,-70.934267,"-32.254166, -70.934267"
ALEJANDRO LOPEZ ALIAGA,PLANTA VETA DEL AGUA,V,QUILLOTA,NOGALES,VETA DEL AGUA 5,EMBALSE,ORO,6381748.2767,300382.184299999,INACTIVO,EMBALSE,8951.29825621236,82620.0,0.0,123930.0,0.0,456,,,1989-04-26 00:00:00,-32.683931,-71.129108,"-32.683931, -71.129108"
SM. DIAMANTINA LTDA.,PLANTA DIAMANTINO,V,SAN FELIPE,PUTAENDO,DIAMANTINO,EMBALSE,COBRE,6400416.99629999,347131.512699999,INACTIVO,EMBALSE,26701.8909320566,402190.0,0.0,1005480.0,0.0,S/I,,,S/I,-32.523061,-70.627636,"-32.523061, -70.627636"
SOC. MINERA LOS ROBLES SpA,PODER DE COMPRAS PLANTA CHILENO RUMANA DE CHANCON,VI,CACHAPOAL,RANCAGUA,CHANCON 1,TRANQUE DE RELAVE,COBRE,6227677.7615,332688.649,INACTIVO,,12021.8023203539,30660.0,0.0,44457.0,0.0,633,N_A,N_A,1996-07-15 00:00:00,-34.078306,-70.813304,"-34.078306, -70.813304"
SOC. MINERA LOS ROBLES SpA,PODER DE COMPRAS PLANTA CHILENO RUMANA DE CHANCON,VI,CACHAPOAL,RANCAGUA,CHANCON 2,EMBALSE,COBRE,6227534.22479999,332634.4093,ACTIVO,EMBALSE,11931.0322194378,230067.0,39979.0,345100.0,37736.0,801,,,2008-09-23 00:00:00,-34.079591,-70.813919,"-34.079591, -70.813919"
OSVALDO GAMBOA VEGA,NUEVA MOLLAQUITA,IV,ELQUI,LA SERENA,NUEVA MOLLAQUITA,EMBALSE,COBRE,6671081.548,295442.212399999,INACTIVO,EMBALSE,20179.4396151308,1800.0,0.0,2700.0,0.0,S/I,1200,2015-08-28 00:00:00,S/I,-30.074309,-71.122259,"-30.074309, -71.122259"
DESCONOCIDO,LA DIAMANTINA,I,TAMARUGAL,POZO ALMONTE,TRANQUE,TRANQUE DE RELAVE,COBRE,7720963.2142,428088.2751,ABANDONADO,,63508.3067527276,1590.0,0.0,2385.0,0.0,S/I,,,S/I,-20.609079,-69.690139,"-20.609079, -69.690139"
CEMIN,PLANTA CHINGOLES,IV,ELQUI,LA HIGUERA,CHINGOLES 1,EMBALSE,COBRE,6740798.6485,330079.181599999,ABANDONADO,EMBALSE,43751.8194386078,80000.0,,120000.0,,206,,,1986-02-07 00:00:00,-29.450724,-70.752082,"-29.450724, -70.752082"
SCM EL TOQUI,FAENA EL TOQUI,XI,COYHAIQUE,COYHAIQUE,LA LEÃ‘ERA,TRANQUE DE RELAVE,ORO,5009097.9959,268287.197499999,INACTIVO,,60882.328701188,367654.0,0.0,551481.0,0.0,400,252,2010-03-23 00:00:00,1995-04-08 00:00:00,-45.033678,-71.941671,"-45.033678, -71.941671"
MINERA POLAR MINING CHILE LTDA.,CHEPICA,VII,TALCA,PENCAHUE,CHEPICA,EMBALSE,ORO-COBRE,6081749.00409999,240745.893199999,INACTIVO,EMBALSE,5510.83618353406,273333.0,267904.0,410000.0,178593.0,559,,,2004-03-03 00:00:00,-35.373928,-71.853742,"-35.373928, -71.853742"
PATS,PLANTA PATS,V,PETORCA,PETORCA,PLANTA PATS,EMBALSE,ORO,6431146.6194,322955.9796,INACTIVO,EMBALSE,5405.1157271925,31450.0,0.0,47175.0,0.0,342,N_A,N_A,1996-04-01 00:00:00,-32.242397,-70.879182,"-32.242397, -70.879182"
CIA. MINERA LOS MAITENES,LOS MAITENES,V,VALPARAISO,PUCHUNCAVI,EMBALSE LOS MAITENES,EMBALSE,COBRE,6369641.8567,269179.419099999,INACTIVO,EMBALSE,22689.3219539685,9660.0,0.0,14490.0,0.0,,,,,-32.786951,-71.464670,"-32.786951, -71.464670"
CIA. MINERA CAN-CAN,BRONCE DE PETORCA,V,PETORCA,PETORCA,TERRAZAS 2,EMBALSE,COBRE,6432828.2969,314783.8891,INACTIVO,EMBALSE,4148.34541078018,960964.0,471454.0,1441447.0,707181.0,836,836,2012-10-23 00:00:00,2012-10-23 00:00:00,-32.225915,-70.965553,"-32.225915, -70.965553"
SINDICATO PIRQUINEROS DE PETORCA,LA VEGA,V,PETORCA,PETORCA,MINERA LA VEGA,EMBALSE,COBRE,6433389.2741,323148.3956,ACTIVO,EMBALSE,6479.80796007843,5175.0,0.0,8280.0,0.0,3883,,,2003-12-24 00:00:00,-32.222206,-70.876725,"-32.222206, -70.876725"
INVERSIONES RAY LTDA.,PLANTA SAN CRISTOBAL,III,COPIAPO,COPIAPO,DESCONOCIDO,TRANQUE DE RELAVE,COBRE,6962905.735,370314.5849,INACTIVO,,5530.72522239856,2034.0,0.0,3051.0,0.0,S/I,,,S/I,-27.451183,-70.312324,"-27.451183, -70.312324"
INVERSIONES RAY LTDA.,PLANTA SAN CRISTOBAL,III,COPIAPO,COPIAPO,DESCONOCIDO,TRANQUE DE RELAVE,COBRE,6962938.01429999,370293.9473,INACTIVO,,5565.63243286912,1125.0,0.0,1687.0,0.0,1062,,,1999-09-22 00:00:00,-27.450890,-70.312530,"-27.450890, -70.312530"
CIA. MINERA SAN ESTEBAN PRIMERA,PLANTA SANTA ESTEBAN (EX SANTA LAURA),III,COPIAPO,COPIAPO,SANTA LAURA 2,TRANQUE DE RELAVE,COBRE,6968250.85479999,369370.362099999,INACTIVO,,4404.0417630781,2797710.0,0.0,4196565.0,0.0,S/I,,,S/I,-27.402850,-70.321303,"-27.402850, -70.321303"
EXEQUIEL BUGUEÃ‘O,SANTA ROSA,III,COPIAPO,COPIAPO,SANTA ROSA 2,EMBALSE,ORO,6965445.04559999,370298.574099999,INACTIVO,EMBALSE,7244.16198347415,4785.0,0.0,7177.0,0.0,S/I,,,S/I,-27.428263,-70.312215,"-27.428263, -70.312215"
SOC. MINERA UNION,PLANTA LA UNION (EX SAN LORENZO),III,COPIAPO,COPIAPO,UNION,TRANQUE DE RELAVE,COBRE,6968489.3146,366636.6906,ABANDONADO,AGUAS ARRIBA,3958.90298211521,175000.0,0.0,262500.0,0.0,1230,N_A,N_A,1986-12-10 00:00:00,-27.400433,-70.348921,"-27.400433, -70.348921"
S. PIZARRO (EX RUBELINDO ALQUINTA),PLANTA ANDACOLLO,III,COPIAPO,COPIAPO,ANDACOLLO 2,TRANQUE DE RELAVE,ORO,6966512.5283,362832.753999999,ABANDONADO,,7549.70749209545,3200.0,0.0,4640.0,0.0,S/I,,,S/I,-27.417897,-70.387610,"-27.417897, -70.387610"
CARLOS SOTO FUENTEALBA,PLANTA PORVENIR,III,COPIAPO,COPIAPO,PORVENIR ,TRANQUE DE RELAVE,COBRE,6969684.75999999,368496.329199999,INACTIVO,EJE CENTRAL,2755.12226975037,15200.0,0.0,22800.0,0.0,69,402,2005-01-25 00:00:00,1987-01-16 00:00:00,-27.389824,-70.329987,"-27.389824, -70.329987"
MANUEL ACHU PEREZ,PLANTA CUESTA CARDONES,III,COPIAPO,COPIAPO,CUESTA CARDONES 1,TRANQUE DE RELAVE,COBRE-ORO,6969831.08729999,367829.746299999,INACTIVO,EJE CENTRAL,2486.21539816965,5600.0,0.0,8400.0,0.0,1085,N_A,N_A,1986-10-31 00:00:00,-27.388439,-70.336711,"-27.388439, -70.336711"
LUIS MORALES,DESCONOCIDO,III,COPIAPO,COPIAPO,DESCONOCIDO,TRANQUE DE RELAVE,COBRE,6971970.84729999,367024.894,INACTIVO,,726.622241240706,10637.0,0.0,15956.0,0.0,S/I,,,S/I,-27.369048,-70.344615,"-27.369048, -70.344615"
CIA. MINERA PURIFICACION,PLANTA PURIFICACION,III,COPIAPO,COPIAPO,PURIFICACION 1,TRANQUE DE RELAVE,ORO,6966544.751,369988.198699999,INACTIVO,AGUAS ARRIBA,6216.97562661957,500.0,0.0,750.0,0.0,S/I,633,1985-07-10 00:00:00,S/I,-27.418307,-70.315237,"-27.418307, -70.315237"
NUÃ‘EZ HNOS,PLANTA LLAUCAVEN,III,COPIAPO,COPIAPO,LLAUCAVEN 1,TRANQUE DE RELAVE,ORO-COBRE,6968110.15969999,370695.667,INACTIVO,,5179.85288383037,33814.0,0.0,50721.0,0.0,732,N_A,N_A,1985-08-06 00:00:00,-27.404246,-70.307915,"-27.404246, -70.307915"
NUÃ‘EZ HNOS,PLANTA LLAUCAVEN,III,COPIAPO,COPIAPO,LLAUCAVEN 2,TRANQUE DE RELAVE,ORO-COBRE,6968235.0433,370621.583499999,INACTIVO,AGUAS ARRIBA,5035.24271951224,210795.0,0.0,316192.0,0.0,732,N_A,N_A,1985-08-06 00:00:00,-27.403112,-70.308651,"-27.403112, -70.308651"
DELIA NIETO ROBLE,PLANTA TANIA,III,COPIAPO,COPIAPO,TANIA,TRANQUE DE RELAVE,COBRE-ORO,6968041.7104,370877.303799999,INACTIVO,AGUAS ARRIBA,5342.67653923711,4300.0,0.0,6450.0,0.0,177,N_A,N_A,1988-02-05 00:00:00,-27.404881,-70.306086,"-27.404881, -70.306086"
DOMINGO GUGGIANA,PLANTA GUGGIANA,III,COPIAPO,COPIAPO,GUGGIANA,TRANQUE DE RELAVE,ORO-COBRE,6973628.0926,365965.3114,ABANDONADO,EJE CENTRAL,2150.87334178022,71000.0,0.0,106500.0,0.0,146,N_A,N_A,1985-02-01 00:00:00,-27.353987,-70.355145,"-27.353987, -70.355145"
SCM ZEPOLAC,PLANTA DON LUIS,III,COPIAPO,TIERRA AMARILLA,DON LUIS 2,TRANQUE DE RELAVE,COBRE,6959243.4718,372659.6265,INACTIVO,AGUAS ARRIBA,2384.81507442328,10000.0,0.0,15000.0,0.0,566,,,1986-06-02 00:00:00,-27.484459,-70.288984,"-27.484459, -70.288984"
VICTOR JENSEN,PLANTA LA FLORIDA,III,COPIAPO,TIERRA AMARILLA,LA FLORIDA 2,TRANQUE DE RELAVE,ORO,6965731.0749,375136.700899999,INACTIVO,AGUAS ARRIBA,5839.26828900528,2500.0,0.0,3750.0,0.0,567,N_A,N_A,1986-06-02 00:00:00,-27.426133,-70.263247,"-27.426133, -70.263247"
ACIBOL SpA,PLANTA IRMITA,III,COPIAPO,COPIAPO,EMBALSE DE RELAVES,EMBALSE,COBRE,6968009.98969999,366317.9093,ACTIVO,EMBALSE,4508.37002707759,280495.0,140037.0,420743.0,307576.0,349,,,2013-07-25 00:00:00,-27.404728,-70.352197,"-27.404728, -70.352197"
ADMIRALTY MINERALS CHILE PTY LTDA,PROYECTO MARIPOSA,III,HUASCO,VALLENAR,MARIPOSA,ESPESADO,HIERRO,6826079.0,322041.0,EN CONSTRUCCION,EMBALSE,,,,9900000.0,,237,,,2023-02-13 00:00:00,-28.680271,-70.821352,"-28.680271, -70.821352"
LUIS CORTES JARA,PLANTA MARIA ISABEL,III,COPIAPO,TIERRA AMARILLA,MARIA ISABEL 3,TRANQUE DE RELAVE,COBRE,6963158.0454,374418.1292,INACTIVO,AGUAS ARRIBA,3307.04770006266,10000.0,0.0,15000.0,0.0,702,N_A,N_A,1986-06-15 00:00:00,-27.449291,-70.270782,"-27.449291, -70.270782"
CIA. MINERA ORO VERDE,AMANDA,III,COPIAPO,COPIAPO,AMANDA (EX CHARITO),TRANQUE DE RELAVE,ORO,6967265.97649999,365269.592799999,INACTIVO,,5586.30473085971,14650.0,,21960.0,,S/I,,,S/I,-27.411340,-70.362881,"-27.411340, -70.362881"
NATIMAN FLORES DIAZ,PLANTA OJOS DE AGUA,III,COPIAPO,COPIAPO,OJOS DE AGUA,TRANQUE DE RELAVE,ORO,6967563.99629999,366283.545599999,ACTIVO,EMBALSE,4963.50546776688,16667.0,,25000.0,8340.0,443,316,2014-04-25 00:00:00,1997-04-29 00:00:00,-27.408750,-70.352594,"-27.408750, -70.352594"
CMC SALI HOCHSCHILD S.A.,OJANCOS,III,COPIAPO,COPIAPO,OJANCOS 2,TRANQUE DE RELAVE,COBRE,6972231.2426,366464.659099999,INACTIVO,AGUAS ARRIBA,1204.53112534803,1602066.0,0.0,2403100.0,0.0,1969,,,1970-11-02 00:00:00,-27.366643,-70.350251,"-27.366643, -70.350251"
CIA. MINERA DEL PACIFICO,CERRO NEGRO NORTE,III,COPIAPO,COPIAPO,CERRO NEGRO NORTE,ESPESADO,HIERRO,6998543.81799999,365048.5124,ACTIVO,,26362.1961575568,68965517.0,13901803.0,100000000.0,27576670.0,2856,1932,2015-07-30 00:00:00,2017-11-09 00:00:00,-27.129014,-70.361672,"-27.129014, -70.361672"
SOC. MINERA SERPROMIN,PLANTA EL ARENAL,V,SAN FELIPE,PUTAENDO,EL ARENAL 1,EMBALSE,COBRE,6385466.70419999,335391.264299999,INACTIVO,EMBALSE,10830.4890923532,29364.0,0.0,44046.0,0.0,262,N_A,N_A,1996-03-11 00:00:00,-32.656184,-70.755215,"-32.656184, -70.755215"
SOC. MINERA SERPROMIN,PLANTA EL ARENAL,V,SAN FELIPE,PUTAENDO,EL ARENAL 3,EMBALSE,COBRE,6385520.9439,335340.9934,INACTIVO,EMBALSE,10897.1975589185,388158.0,0.0,582237.0,0.0,1568,,,2013-10-28 00:00:00,-32.655688,-70.755742,"-32.655688, -70.755742"
NICANOR VILLALOBOS,PLANTA SAN MIGUEL,IV,LIMARI,MONTE PATRIA,SAN MIGUEL,TRANQUE DE RELAVE,ORO,6589226.9029,347256.314799999,INACTIVO,AGUAS ARRIBA,37181.9454168701,4400.0,0.0,6600.0,0.0,S/I,,,S/I,-30.820259,-70.596892,"-30.820259, -70.596892"
MINERA DIAMANTINO LTDA.,PLANTA ANA MARIA,IV,CHOAPA,ILLAPEL,ANA MARIÂA 1,TRANQUE DE RELAVE,COBRE-ORO,6520919.67269999,308729.039099999,INACTIVO,AGUAS ARRIBA,26516.8102144248,199600.0,0.0,299400.0,0.0,S/I,,,S/I,-31.430631,-71.012460,"-31.430631, -71.012460"
MILLAPEL S.A.,PLANTA ASIENTO VIEJO,IV,CHOAPA,ILLAPEL,ASIENTO VIEJO 2,TRANQUE DE RELAVE,ORO,6501661.5245,298473.935499999,INACTIVO,EJE CENTRAL,5006.63268459673,5500.0,0.0,8250.0,0.0,103,N_A,N_A,1984-01-18 00:00:00,-31.602528,-71.124225,"-31.602528, -71.124225"
MILLAPEL S.A.,PLANTA ASIENTO VIEJO,IV,CHOAPA,ILLAPEL,ASIENTO VIEJO 3,TRANQUE DE RELAVE,ORO,6501703.59329999,298462.823099999,INACTIVO,EJE CENTRAL,5025.03696633569,1800.0,0.0,2700.0,0.0,S/I,,,S/I,-31.602147,-71.124333,"-31.602147, -71.124333"
CIA. MINERA DEL PACIFICO,PLANTA PELLETS,III,HUASCO,HUASCO,DEPÓSITO DE RELAVES FILTRADOS – PLANTA DE PELLETS,FILTRADO,HIERRO,6846128.86,279586.6,ACTIVO,FILTRADO,,,,13800000.0,,1527,,,2022-09-05 00:00:00,-28.492890,-71.251751,"-28.492890, -71.251751"
SOC. PUNTA DEL COBRE S.A.,PLANTA SAN JOSE,III,COPIAPO,COPIAPO,LAS CRUCES,TRANQUE DE RELAVE,COBRE,6963160.576,369097.379599999,ACTIVO,EJE CENTRAL,6705.51414628267,53533333.0,36884188.0,80300000.0,72052097.0,952,384,2007-04-16 00:00:00,2018-04-04 00:00:00,-27.448766,-70.324611,"-27.448766, -70.324611"
SOC. PUNTA DEL COBRE S.A.,PLANTA PUCOBRE,III,COPIAPO,TIERRA AMARILLA,EL BUITRE,TRANQUE DE RELAVE,COBRE,6959591.648,372753.591699999,INACTIVO,,2220.98798878638,4400000.0,0.0,6600000.0,0.0,185,1050,2005-04-26 00:00:00,1998-01-20 00:00:00,-27.481325,-70.287996,"-27.481325, -70.287996"
SLM TESORO I DE LA HIGUERA,FAENA TESORO,IV,ELQUI,LA HIGUERA,TESORO 4,TRANQUE DE RELAVE,COBRE,6750105.525,299518.5503,ACTIVO,EJE CENTRAL,21252.7440903318,166800.0,121704.0,235188.0,302125.0,1253,,,2005-05-26 00:00:00,-29.362262,-71.065342,"-29.362262, -71.065342"
CIA. EXPLORACION DE MINAS SAN ANDRES,PLANTA ELISA DE BORDOS,III,COPIAPO,TIERRA AMARILLA,ELISA DE BORDOS 1,TRANQUE DE RELAVE,COBRE,6933401.53409999,382809.393799999,INACTIVO,AGUAS ARRIBA,27633.2500607066,900000.0,0.0,1350000.0,0.0,205,N_A,N_A,1985-02-18 00:00:00,-27.718618,-70.188777,"-27.718618, -70.188777"
MINERA LUMINA COPPER CHILE LTDA.,CASERONES,III,COPIAPO,TIERRA AMARILLA,ARENAS EL TAMBO,TRANQUE DE RELAVE,COBRE,6881687.1008,445592.6737,ACTIVO,,105093.696265089,380000000.0,18071705.0,570000000.0,62853799.0,3370,306,2012-02-06 00:00:00,2011-11-02 00:00:00,-28.189446,-69.554323,"-28.189446, -69.554323"
CIA. MINERA PURIFICACION,PLANTA PURIFICACION,III,COPIAPO,COPIAPO,EMBALSE DE RELAVES,EMBALSE,ORO,6966543.69269999,370095.090599999,INACTIVO,EMBALSE,6258.65518292967,8308.0,0.0,12462.0,0.0,S/I,,,S/I,-27.418327,-70.314156,"-27.418327, -70.314156"
DESCONOCIDO,DESCONOCIDO,III,COPIAPO,TIERRA AMARILLA,PABELLON,TRANQUE DE RELAVE,COBRE,6940516.72329999,378088.6885,ABANDONADO,,19629.8836384271,8700.0,,13050.0,,,,,,-27.653980,-70.235932,"-27.653980, -70.235932"
CARLOS GREGORIO ARAYA CAMPAÃ‘A,PLANTA DE BENEFICIO CARLOS ARAYA CAMPAÃ‘A,IV,ELQUI,COQUIMBO,TRANQUE DE RELAVE,TRANQUE DE RELAVE,COBRE,6656945.88819999,286907.596099999,INACTIVO,,12877.5013887516,13965.0,0.0,20947.0,0.0,106,,,2012-01-17 00:00:00,-30.200321,-71.213595,"-30.200321, -71.213595"
DINKA RAMIREZ ALBALLAY ,SAN LUIS,IV,ELQUI,LA SERENA,TRANQUE DE RELAVES PLANTA SAN LUIS,TRANQUE DE RELAVE,COBRE,6676345.7,303633.0,ACTIVO,AGUAS ABAJO,,,,62646.0,27185.0,632,,,2020-10-15 00:00:00,-30.028177,-71.036355,"-30.028177, -71.036355"
DINKA RAMIREZ (ROBINSON GONZALEZ),PLANTA GONZALEZ,IV,ELQUI,LA SERENA,SAN LUIS,TRANQUE DE RELAVE,COBRE,6676276.4857,303630.4802,ACTIVO,EJE CENTRAL,24728.2857794189,33163.0,33278.0,49745.0,47984.0,825,N_A,N_A,1989-08-30 00:00:00,-30.028801,-71.036394,"-30.028801, -71.036394"
MAURICIO ALBURQUENQUE NUÃ‘EZ,SANTA TERESITA,IV,ELQUI,ANDACOLLO,SANTA TERESITA 2,TRANQUE DE RELAVE,ORO-COBRE,6654244.0421,301271.924399999,INACTIVO,AGUAS ARRIBA,4250.36337828301,74000.0,44312.0,111000.0,665.0,2146,N_A,N_A,2014-10-15 00:00:00,-30.227121,-71.064972,"-30.227121, -71.064972"
JUAN POLO DABED,FAENA TUNQUEN EX EL ALMENDRO,IV,CHOAPA,ILLAPEL,TUNQUEN 4 (EX EL ALMENDRO 4),TRANQUE DE RELAVE,COBRE-ORO,6516635.2806,300600.722099999,ABANDONADO,AGUAS ARRIBA,19125.2058487179,73900.0,0.0,110850.0,0.0,205,N_A,N_A,1986-02-07 00:00:00,-31.467889,-71.098796,"-31.467889, -71.098796"
JORGE HONORES MILLA,PLANTA VICTORIA,IV,ELQUI,ANDACOLLO,VICTORIA 2,TRANQUE DE RELAVE,COBRE-ORO,6654105.44189999,300577.7503,ABANDONADO,,3701.4844983713,64000.0,0.0,96000.0,0.0,S/I,,,S/I,-30.228257,-71.072207,"-30.228257, -71.072207"
HECTOR GONZALEZ CASTILLO,PLANTA HUANA,IV,LIMARI,MONTE PATRIA,HUANA 2,TRANQUE DE RELAVE,COBRE,6600888.4956,312984.787499999,ABANDONADO,AGUAS ARRIBA,1546.91865938129,78000.0,0.0,117000.0,0.0,10,,,1989-01-04 00:00:00,-30.710181,-70.952907,"-30.710181, -70.952907"
